Strategy;nPOIs;nUAV;SucessTax;V2V_range;ctRounds;dimX;simumationTimeMS;pathTime;TSP_threads;maxData;minData;globalAvgDelay;GSglobalAvgDelay;nMsgs;tourSize;throughput;TaxPerPathSize;mapName
TSPConcorde;20;4;6.64940;71;259200;13000;3230;141;4;242445;241445;4787;686;65858;48994;2.5653557122580417;13.571870037500192;25
FPPWRMobility;20;4;3.49344;71;259200;13000;3401;0;4;250660;249235;10449;2244;34234;83659;1.3477783017070586;4.17581056195352;25
ZigZagOverNSN;20;4;6.36998;71;259200;13000;3372;0;4;250785;240140;6341;474;62320;52997;2.4575557746532533;12.019519157501806;25
TSPConcorde;20;16;26.07176;71;259200;13000;7285;140;4;193955;189865;5905;474;256465;50052;10.058549096936444;52.089345599095466;25
FPPWRMobility;20;16;13.53067;71;259200;13000;8394;15;4;225815;221715;10439;2244;130257;83659;5.220166395176039;16.17359913015491;25
ZigZagOverNSN;20;16;25.11535;71;259200;13000;8356;0;4;224830;185830;5154;450;246959;52997;9.689565948407255;47.39014460869786;25
TSPConcorde;200;4;1.96753;71;259200;13000;27802;936;4;254585;253425;15304;331;185884;141762;0.7590760328551284;1.3879072509984993;25
FPPWRMobility;200;4;0.35108;71;259200;13000;26454;16;4;258705;257280;47426;360;23308;450900;0.13544762612406716;0.07786210843060148;25
ZigZagOverNSN;200;4;1.65426;71;259200;13000;26647;31;4;257160;251855;22897;90;150080;166343;0.6382187952484373;0.9944891683352768;25
TSPConcorde;200;16;7.35523;71;259200;13000;37467;1263;4;241935;238335;15498;90;684600;142968;2.837664978185492;5.1446670747697345;25
FPPWRMobility;200;16;1.06274;71;259200;13000;46902;31;4;257515;253900;47420;360;70017;450900;0.41000815067253454;0.2356933081710378;25
ZigZagOverNSN;200;16;6.12402;71;259200;13000;38118;16;4;251255;232080;18667;90;562815;166343;2.362660572416554;3.6815593104030273;25
TSPConcorde;800;4;0.73619;71;259200;13000;201959;102300;4;257780;256490;31875;134;238106;272158;0.2840251134783203;0.27050209589128604;25
FPPWRMobility;800;4;0.22943;71;259200;13000;102978;47;4;258850;258190;64088;360;60785;564094;0.08851353523662554;0.04067178224433045;25
ZigZagOverNSN;800;4;0.56799;71;259200;13000;103794;219;4;258480;256260;57184;90;175386;321965;0.219131188319235;0.17641297660412067;25
TSPConcorde;800;16;2.45333;71;259200;13000;237285;118762;4;254420;247670;31151;90;774704;272378;0.9465007552321462;0.9007078242595667;25
FPPWRMobility;800;16;0.66332;71;259200;13000;132043;62;4;258270;255665;64089;360;152297;564094;0.2559085677916851;0.11758944568033833;25
ZigZagOverNSN;800;16;1.86179;71;259200;13000;127586;219;4;256615;249505;46225;90;513357;321965;0.7182817382068276;0.578257346429611;25
TSPConcorde;20;4;6.65114;71;259200;13000;3385;156;4;242280;241520;4585;339;66237;50156;2.5660255082114007;13.260902219642617;26
FPPWRMobility;20;4;2.62828;71;259200;13000;3386;0;4;252835;251665;12109;2444;25257;108773;1.013996651615609;2.416297537980619;26
ZigZagOverNSN;20;4;6.03733;71;259200;13000;3377;0;4;251945;233875;8515;328;59740;58323;2.32921542781207;10.351536081629693;26
TSPConcorde;20;16;26.01437;71;259200;13000;7411;141;4;193505;189675;4586;339;257418;50156;10.03640861958924;51.86691750134642;26
FPPWRMobility;20;16;10.02826;71;259200;13000;9455;15;4;234485;231850;12068;2444;95301;108773;3.868927481043287;9.219438675833342;26
ZigZagOverNSN;20;16;23.24894;71;259200;13000;8502;0;4;228865;159430;5432;339;227331;58323;8.969498087658133;39.8623854109183;26
TSPConcorde;200;4;1.99679;71;259200;13000;25920;671;4;254480;253250;15245;187;193081;140522;0.7703658157578871;1.4209790598229766;26
FPPWRMobility;200;4;0.34157;71;259200;13000;26869;15;4;258665;257460;48078;1657;22865;455251;0.13177863273510051;0.0750289875364097;26
ZigZagOverNSN;200;4;1.58360;71;259200;13000;26636;15;4;257125;252270;23979;187;135604;172823;0.6109580999466543;0.9163151866717554;26
TSPConcorde;200;16;7.50941;71;259200;13000;36994;702;4;241585;237885;15159;455;699138;139184;2.8971503010211865;5.395313814983702;26
FPPWRMobility;200;16;1.03540;71;259200;13000;47200;31;4;257600;253915;48426;1657;68877;455251;0.3994588644071035;0.2274343991651226;26
ZigZagOverNSN;200;16;5.82318;71;259200;13000;38808;15;4;251715;234350;19536;187;514348;172823;2.2465960969650194;3.3694456659896717;26
TSPConcorde;800;4;0.77145;71;259200;13000;118016;14715;4;257495;255755;31021;191;297928;263489;0.29762662269233076;0.2927819400500671;26
FPPWRMobility;800;4;0.23304;71;259200;13000;102902;63;4;258850;257915;63328;1405;60793;559429;0.08990894347279492;0.04165747243733958;26
ZigZagOverNSN;800;4;0.59524;71;259200;13000;105428;218;4;258410;256015;55653;12;177550;316782;0.22964605451484105;0.18790290272252463;26
TSPConcorde;800;16;2.61871;71;259200;13000;145997;22262;4;254030;246310;31067;191;835881;263489;1.0103053316948627;0.9938598650239987;26
FPPWRMobility;800;16;0.67620;71;259200;13000;130927;47;4;258290;254845;63269;1405;151909;559429;0.26087994220107646;0.12087339236707254;26
ZigZagOverNSN;800;16;1.94292;71;259200;13000;127412;218;4;256710;249365;45495;12;549242;316782;0.7495826054883985;0.6133297073147872;26
TSPConcorde;20;4;6.52884;71;259200;13000;3370;171;4;242925;241615;5675;905;64156;48847;2.5188421043857634;13.365895008020756;27
FPPWRMobility;20;4;3.60166;71;259200;13000;3432;0;4;250550;249475;10120;2572;34257;80246;1.3895289161332105;4.488272251099471;27
ZigZagOverNSN;20;4;7.21017;71;259200;13000;3464;0;4;249705;238070;7355;905;70077;47570;2.7816998051935675;15.15696004847956;27
TSPConcorde;20;16;25.61285;71;259200;13000;7301;156;4;194515;190395;5668;905;252284;48847;9.881499699931414;52.434841898626786;27
FPPWRMobility;20;16;13.94570;71;259200;13000;8301;0;4;224835;222100;10097;2572;134450;80246;5.3802848389155615;17.378683426549777;27
ZigZagOverNSN;20;16;27.62317;71;259200;13000;8473;0;4;220985;175905;5414;882;268484;47570;10.657086203036885;58.06846213637083;27
TSPConcorde;200;4;2.00470;71;259200;13000;27387;640;4;254460;253310;15108;250;193364;139745;0.773417108434309;1.434539443315846;27
FPPWRMobility;200;4;0.36199;71;259200;13000;26425;31;4;258685;257305;47623;2037;23363;449935;0.13965617736435093;0.08045357923442223;27
ZigZagOverNSN;200;4;1.60932;71;259200;13000;26680;15;4;257100;251985;22858;250;134818;170524;0.6208785222336529;0.943748170128327;27
TSPConcorde;200;16;7.51702;71;259200;13000;36653;531;4;241570;237850;15092;250;698678;139745;2.9000862399500837;5.379100170990459;27
FPPWRMobility;200;16;1.08250;71;259200;13000;46399;31;4;257550;253690;47581;2037;69948;449935;0.417632661274956;0.24059116495153435;27
ZigZagOverNSN;200;16;5.94857;71;259200;13000;38337;16;4;251365;232715;18172;250;531362;170524;2.294973970240816;3.4884078082054106;27
TSPConcorde;800;4;0.75346;71;259200;13000;125443;25371;4;257630;256575;30661;142;268099;267347;0.2906858621256278;0.28182764520627773;27
FPPWRMobility;800;4;0.23200;71;259200;13000;102465;62;4;258850;257920;63328;143;60954;560009;0.089504275084306;0.0414270272475123;27
ZigZagOverNSN;800;4;0.53999;71;259200;13000;104239;219;4;258420;256535;57885;142;178752;333716;0.20832979829913656;0.16181149156509186;27
TSPConcorde;800;16;2.55419;71;259200;13000;156878;37089;4;254250;250385;31445;250;804254;266805;0.9854131093059361;0.9573249299379645;27
FPPWRMobility;800;16;0.67619;71;259200;13000;128248;63;4;258280;254890;63467;143;153017;560009;0.2608771513846002;0.12074691235120932;27
ZigZagOverNSN;800;16;1.77826;71;259200;13000;127895;218;4;257190;251275;47486;142;554408;333716;0.6860552501286015;0.5328648336709462;27
TSPConcorde;20;4;5.99026;71;259200;13000;3510;187;4;244175;243025;5835;789;58786;53674;2.311056515298735;11.160447307177257;28
FPPWRMobility;20;4;2.33719;71;259200;13000;3400;0;4;253725;249525;12189;2921;23113;122027;0.9016941967687858;1.9153067419707874;28
ZigZagOverNSN;20;4;5.97840;71;259200;13000;3386;0;4;251340;241355;7276;578;57967;56656;2.306479576284102;10.552095209207133;28
TSPConcorde;20;16;23.41435;71;259200;13000;7772;171;4;200300;196155;5836;789;231161;53674;9.033314757658895;43.62326610994496;28
FPPWRMobility;20;16;8.90750;71;259200;13000;10003;15;4;238090;223330;12208;2921;85000;122027;3.436536982262612;7.2996171814636845;28
ZigZagOverNSN;20;16;23.23775;71;259200;13000;8382;0;4;227405;192250;5864;578;226091;56656;8.965181624847585;41.01551604702934;28
TSPConcorde;200;4;2.06124;71;259200;13000;27792;1545;4;254400;253185;15300;384;193399;136330;0.7952301299820898;1.5119463778431574;28
FPPWRMobility;200;4;0.33496;71;259200;13000;25801;16;4;258695;257190;47769;1350;23364;464038;0.12922968702369866;0.07218446523031022;28
ZigZagOverNSN;200;4;1.73807;71;259200;13000;27027;16;4;257050;251585;22600;384;163033;162193;0.6705513343526148;1.071605469189162;28
TSPConcorde;200;16;7.70716;71;259200;13000;37761;1357;4;241110;237060;14482;411;713961;136193;2.9734400601089774;5.658996156779327;28
FPPWRMobility;200;16;1.00244;71;259200;13000;47813;31;4;257555;253800;47628;1350;69973;464038;0.3867439045591369;0.2160254549449146;28
ZigZagOverNSN;200;16;6.40843;71;259200;13000;39226;16;4;250920;231490;18399;384;581166;162193;2.4723880339315665;3.951113663321241;28
TSPConcorde;800;4;0.76498;71;259200;13000;741219;639782;4;257510;256105;30866;25;268122;265501;0.2951325630382191;0.288128332245477;28
FPPWRMobility;800;4;0.23284;71;259200;13000;104869;62;4;258785;257995;62724;23;60957;557305;0.08982894006725274;0.04177902811823312;28
ZigZagOverNSN;800;4;0.58810;71;259200;13000;103795;202;4;258410;256130;56168;20;179249;319485;0.22689151865664628;0.1840783812567185;28
TSPConcorde;800;16;2.57558;71;259200;13000;773566;648343;4;254195;247800;30822;20;805428;265994;0.9936646233424796;0.9682845115693238;28
FPPWRMobility;800;16;0.67750;71;259200;13000;130883;63;4;258230;255190;62895;23;152824;557305;0.26138228916609657;0.12156770413301914;28
ZigZagOverNSN;800;16;1.92665;71;259200;13000;130778;234;4;256820;249455;46353;20;550329;319485;0.7433051289699529;0.6030476843326348;28
TSPConcorde;20;4;6.35243;71;259200;13000;3495;156;4;243130;242285;5436;1058;63097;49102;2.4507833933470504;12.93721346494146;29
FPPWRMobility;20;4;3.58999;71;259200;13000;3371;16;4;250720;245635;9828;2794;35295;81302;1.3850263988911755;4.415621295817972;29
ZigZagOverNSN;20;4;5.75145;71;259200;13000;3385;0;4;251750;241950;7666;849;56966;58848;2.2189223608253315;9.773393758937024;29
TSPConcorde;20;16;24.95640;71;259200;13000;7285;141;4;196160;191545;5440;1058;246396;49102;9.628242407788449;50.82563708400403;29
FPPWRMobility;20;16;13.89535;71;259200;13000;8366;16;4;225450;205885;9803;2794;134575;81302;5.360860756268098;17.091032299632126;29
ZigZagOverNSN;20;16;22.20650;71;259200;13000;8379;0;4;229135;192165;6246;849;214340;58848;8.56732282855129;37.73535340471204;29
TSPConcorde;200;4;2.02194;71;259200;13000;29098;2668;4;254435;253295;14652;217;193115;138695;0.780070414904358;1.4578337470219518;29
FPPWRMobility;200;4;0.36257;71;259200;13000;26622;16;4;258685;257275;48357;3498;23269;447147;0.13987944268213717;0.08108463557445304;29
ZigZagOverNSN;200;4;1.57294;71;259200;13000;26555;16;4;257035;252485;23474;69;133962;172465;0.6068425759221151;0.9120319814397834;29
TSPConcorde;200;16;7.58531;71;259200;13000;37132;1342;4;241360;237385;14666;217;714009;138695;2.926431547448942;5.469058416660773;29
FPPWRMobility;200;16;1.08802;71;259200;13000;46576;31;4;257485;253290;48427;3498;69871;447147;0.4197611239711946;0.2433250884682971;29
ZigZagOverNSN;200;16;5.80146;71;259200;13000;38417;32;4;251350;234405;18995;69;498402;172465;2.2382162053707537;3.363845652347429;29
TSPConcorde;800;4;0.75241;71;259200;13000;380382;277851;4;257585;256595;30787;69;268103;268127;0.2902830542814535;0.2806183922907904;29
FPPWRMobility;800;4;0.22914;71;259200;13000;104644;63;4;258865;258200;65427;535;60764;566479;0.08840283284988759;0.04044989183127859;29
ZigZagOverNSN;800;4;0.55719;71;259200;13000;101705;218;4;258480;256360;57338;65;179937;329632;0.21496449932603487;0.16903334089320285;29
TSPConcorde;800;16;2.52827;71;259200;13000;418239;297262;4;254275;250720;30802;69;804320;268127;0.975414544157714;0.9429391663117832;29
FPPWRMobility;800;16;0.66184;71;259200;13000;129041;63;4;258345;255765;65349;535;151643;566479;0.2553401715034868;0.11683429121592112;29
ZigZagOverNSN;800;16;1.82058;71;259200;13000;127620;218;4;257070;250595;46481;65;556036;329632;0.7023861778525546;0.5523083235225408;29
TSPConcorde;20;4;7.23640;71;259200;13000;3417;140;4;240900;239815;4922;205;71331;46879;2.7918211662665766;15.43633708688958;30
FPPWRMobility;20;4;3.76148;71;259200;13000;3277;0;4;250455;243360;9123;2901;35818;77788;1.451187354728699;4.835549986446223;30
ZigZagOverNSN;20;4;7.85966;71;259200;13000;3400;0;4;248765;235320;5977;205;78063;43321;3.0322779135230897;18.142850700242025;30
TSPConcorde;20;16;28.68740;71;259200;13000;7317;156;4;186145;182475;4870;1007;284237;42869;11.067671122447036;66.91876075808328;30
FPPWRMobility;20;16;14.57687;71;259200;13000;8174;15;4;224390;200090;9119;2901;140231;77788;5.6237928788485005;18.739228598209635;30
ZigZagOverNSN;20;16;30.98852;71;259200;13000;8456;0;4;216505;169995;4758;193;302324;43321;11.955448447740437;71.53233391783019;30
TSPConcorde;200;4;2.07944;71;259200;13000;28737;2138;4;254465;253215;14215;42;193487;136137;0.8022518242264879;1.5274589041884694;30
FPPWRMobility;200;4;0.35350;71;259200;13000;26294;31;4;258680;257530;47459;2219;23264;452444;0.13638161937014268;0.07813147205121736;30
ZigZagOverNSN;200;4;1.76617;71;259200;13000;26556;15;4;256940;251560;21232;42;163552;160490;0.6813908655311676;1.100482973055509;30
TSPConcorde;200;16;7.81426;71;259200;13000;39510;3933;4;240870;236605;14230;42;729467;136137;3.014759028254079;5.739993830651897;30
FPPWRMobility;200;16;1.06656;71;259200;13000;46557;31;4;257535;254285;47599;2219;69885;452444;0.4114817017699272;0.2357331671958632;30
ZigZagOverNSN;200;16;6.52571;71;259200;13000;38868;16;4;250405;230920;16974;42;597256;160490;2.517636471669717;4.066118595904983;30
TSPConcorde;800;4;0.76673;71;259200;13000;225087;123792;4;257555;256255;30838;42;268393;265174;0.2958070103523645;0.28914289139709354;30
FPPWRMobility;800;4;0.23300;71;259200;13000;104041;47;4;258845;257930;63857;722;60749;558454;0.08989219857395891;0.041722429905364004;30
ZigZagOverNSN;800;4;0.55217;71;259200;13000;104449;203;4;258425;255520;57640;42;179521;331562;0.2130276726942337;0.16653528680109717;30
TSPConcorde;800;16;2.58502;71;259200;13000;247617;125736;4;254200;249655;30716;47;804279;265148;0.9973066388388754;0.9749343038115938;30
FPPWRMobility;800;16;0.67753;71;259200;13000;127911;63;4;258215;255060;63918;722;152247;558454;0.26139252215982706;0.1213223322669856;30
ZigZagOverNSN;800;16;1.81253;71;259200;13000;126768;219;4;257040;247670;49170;42;514406;331562;0.6992790688466892;0.5466643784422276;30
TSPConcorde;20;4;6.73881;71;259200;13000;3354;140;4;242185;240720;5725;859;67417;47593;2.5998502038561213;14.159249739237001;31
FPPWRMobility;20;4;2.92303;71;259200;13000;3339;0;4;252015;251060;11523;2598;28330;97955;1.127713120141748;2.9840563599687724;31
ZigZagOverNSN;20;4;6.15808;71;259200;13000;3401;0;4;251010;241575;8276;288;60578;55418;2.375803457456943;11.112062076813302;31
TSPConcorde;20;16;26.09539;71;259200;13000;7472;141;4;193085;189255;4883;288;258225;50444;10.06766576407941;51.73140444947631;31
FPPWRMobility;20;16;11.23872;71;259200;13000;9144;15;4;231510;228475;11538;2598;107960;97955;4.335924104080933;11.473345186848837;31
ZigZagOverNSN;20;16;23.89786;71;259200;13000;8238;0;4;225865;190180;5797;288;235899;55418;9.21985293066987;43.12291817874391;31
TSPConcorde;200;4;2.11340;71;259200;13000;27774;578;4;254325;253220;14521;97;193720;134550;0.8153537772919544;1.570714968963765;31
FPPWRMobility;200;4;0.35834;71;259200;13000;25932;32;4;258700;257175;48136;290;23129;448800;0.13824960586229373;0.07984469215576323;31
ZigZagOverNSN;200;4;1.60613;71;259200;13000;26900;16;4;257125;252160;22661;97;136675;170769;0.6196505629858264;0.940530341724354;31
TSPConcorde;200;16;7.92515;71;259200;13000;36807;453;4;240405;236370;14525;97;743820;134550;3.0575441053193133;5.890118410247239;31
FPPWRMobility;200;16;1.08410;71;259200;13000;46221;32;4;257520;253265;48110;290;69704;448800;0.41824664089887137;0.24155420971699523;31
ZigZagOverNSN;200;16;5.94045;71;259200;13000;38865;15;4;251590;233495;18110;97;537626;170769;2.2918408136145407;3.478647406080079;31
TSPConcorde;800;4;0.74951;71;259200;13000;260514;160480;4;257745;256165;31265;97;239182;269513;0.289163936876046;0.27809898757488927;31
FPPWRMobility;800;4;0.23503;71;259200;13000;104716;63;4;258710;258035;63293;222;90965;549092;0.09067548773052755;0.04280354916799505;31
ZigZagOverNSN;800;4;0.56783;71;259200;13000;102291;219;4;258415;255610;57372;97;177842;325396;0.2190707206290008;0.1745046982354946;31
TSPConcorde;800;16;2.52348;71;259200;13000;348296;227209;4;254230;247105;31252;259;777673;268707;0.9735660933808667;0.939120794785103;31
FPPWRMobility;800;16;0.69548;71;259200;13000;127877;47;4;258160;255495;63291;222;182135;549092;0.26831653782769394;0.1266593696592525;31
ZigZagOverNSN;800;16;1.85186;71;259200;13000;127915;218;4;256895;248655;46823;97;547381;325396;0.7144536682789383;0.5691108397703131;31
TSPConcorde;20;4;6.20756;71;259200;13000;3434;171;4;243770;242345;5615;255;60956;54174;2.394892642127724;11.458562647017132;32
FPPWRMobility;20;4;3.18432;71;259200;13000;3292;0;4;251480;245995;11561;256;29228;90763;1.2285174111225432;3.508386820212677;32
ZigZagOverNSN;20;4;6.43432;71;259200;13000;3448;0;4;251010;239515;7691;57;64435;53150;2.4823754358139003;12.105958851607957;32
TSPConcorde;20;16;24.29379;71;259200;13000;7551;156;4;198290;193720;5614;255;238651;54174;9.37260361892242;44.84400003737385;32
FPPWRMobility;20;16;12.24306;71;259200;13000;8660;16;4;229925;207595;11557;256;116827;90763;4.723401063100139;13.489037995169355;32
ZigZagOverNSN;20;16;24.81790;71;259200;13000;8349;0;4;225365;185700;5550;57;243281;53150;9.574807575064773;46.694075700033665;32
TSPConcorde;200;4;2.03504;71;259200;13000;34003;7972;4;254430;252390;14762;57;194140;139132;0.7851236532636019;1.4626689110048414;32
FPPWRMobility;200;4;0.36713;71;259200;13000;26446;32;4;258685;257180;48845;432;22966;441817;0.1416395176040222;0.08309540593268833;32
ZigZagOverNSN;200;4;1.64575;71;259200;13000;26743;16;4;257065;252015;23478;57;150256;167603;0.6349330739883412;0.9819314259158729;32
TSPConcorde;200;16;7.61718;71;259200;13000;40817;4590;4;241225;234005;14749;57;715213;139132;2.9387260242817406;5.474784991905724;32
FPPWRMobility;200;16;1.10938;71;259200;13000;46390;31;4;257360;252895;48935;432;76346;441817;0.42799961419753135;0.25109377864591026;32
ZigZagOverNSN;200;16;6.06269;71;259200;13000;40192;31;4;251470;233320;19453;57;568564;167603;2.3390018909083983;3.617293784260764;32
TSPConcorde;800;4;0.76706;71;259200;13000;108929;5914;4;257460;256580;30377;57;267736;264111;0.2959335273657769;0.2904308048252794;32
FPPWRMobility;800;4;0.23576;71;259200;13000;102215;47;4;258845;257860;63489;22;61462;558542;0.09095549964991873;0.04220929761639937;32
ZigZagOverNSN;800;4;0.61285;71;259200;13000;102561;218;4;258430;255495;54817;21;177616;312693;0.23644076235282369;0.19599238103140107;32
TSPConcorde;800;16;2.60507;71;259200;13000;124696;6803;4;254135;249675;30951;21;803665;264290;1.0050409215558775;0.9856846905569012;32
FPPWRMobility;800;16;0.68312;71;259200;13000;129406;63;4;258280;254930;63385;22;153488;558542;0.2635479627486279;0.1223034828973369;32
ZigZagOverNSN;800;16;1.99546;71;259200;13000;125526;218;4;256445;247225;43580;21;632623;312693;0.7698532357991364;0.6381529446426244;32
TSPConcorde;20;4;6.07234;71;259200;13000;3561;187;4;243900;243035;6276;695;59972;53236;2.3427229795381788;11.406450452631601;33
FPPWRMobility;20;4;3.01997;71;259200;13000;3354;0;4;252070;251005;12484;2827;28292;95137;1.1651100608710572;3.174333096248337;33
ZigZagOverNSN;20;4;6.38706;71;259200;13000;3365;0;4;250990;239900;6121;423;62922;53552;2.4641421015279668;11.926830607933391;33
TSPConcorde;20;16;23.71296;71;259200;13000;7628;141;4;199745;195050;5275;423;234376;54597;9.148519661636943;43.43272151027155;33
FPPWRMobility;20;16;11.57446;71;259200;13000;8907;16;4;230610;227260;12488;2827;109857;95137;4.465455199283645;12.166097182529624;33
ZigZagOverNSN;20;16;24.83430;71;259200;13000;8287;0;4;226085;189155;4689;423;245295;53552;9.581133425735405;46.374174334303426;33
TSPConcorde;200;4;2.03568;71;259200;13000;28194;1904;4;254530;253290;15030;344;193148;137643;0.785369245113168;1.4789543117581943;33
FPPWRMobility;200;4;0.35291;71;259200;13000;25981;15;4;258695;257330;50378;2091;23338;457017;0.13615463296372718;0.07722093677959045;33
ZigZagOverNSN;200;4;1.57619;71;259200;13000;26414;16;4;257015;252215;23182;344;136334;173564;0.6080965827903507;0.9081297634259347;33
TSPConcorde;200;16;7.64691;71;259200;13000;39159;2748;4;241225;237445;15042;344;714618;137643;2.95019814052736;5.555613856314464;33
FPPWRMobility;200;16;1.05811;71;259200;13000;47030;32;4;257545;254190;50346;2091;69832;457017;0.40822202813024033;0.23152563185036507;33
ZigZagOverNSN;200;16;5.81471;71;259200;13000;38882;15;4;251820;234105;18771;344;528102;173564;2.24332898114807;3.35018132742723;33
TSPConcorde;800;4;0.75353;71;259200;13000;155874;54540;4;257565;256570;31468;39;267765;267719;0.2907156308346663;0.28146486245782143;33
FPPWRMobility;800;4;0.23121;71;259200;13000;104574;63;4;258855;257920;64440;145;61138;563619;0.08920286690529222;0.041023072504389926;33
ZigZagOverNSN;800;4;0.60857;71;259200;13000;104950;219;4;258490;255870;55120;39;178200;312967;0.2347867384568857;0.19445092488353333;33
TSPConcorde;800;16;2.54623;71;259200;13000;174439;55609;4;254265;250740;31491;39;803680;267719;0.9823422809142104;0.9510834838504676;33
FPPWRMobility;800;16;0.67205;71;259200;13000;129285;47;4;258280;255625;64394;145;153197;563619;0.2592780135459526;0.1192381043064746;33
ZigZagOverNSN;800;16;1.99096;71;259200;13000;126711;219;4;256520;248110;46265;39;551158;312967;0.7681173479533416;0.6361565806922332;33
TSPConcorde;20;4;6.12558;71;259200;13000;3588;281;4;243915;242995;6062;364;60660;54746;2.3632633887745773;11.189089072633077;34
FPPWRMobility;20;4;2.78057;71;259200;13000;3401;0;4;252795;247485;11897;417;26108;106569;1.0727526410798638;2.6091779463812244;34
ZigZagOverNSN;20;4;6.63590;71;259200;13000;3355;0;4;250830;234250;7204;364;64397;52312;2.560146188176347;12.685232680366056;34
TSPConcorde;20;16;23.86169;71;259200;13000;7538;171;4;199140;195985;6049;364;234394;54746;9.205898848308184;43.58617947396123;34
FPPWRMobility;20;16;10.66821;71;259200;13000;9285;16;4;234085;215010;11908;417;101233;106569;4.115821711629326;10.010612726536996;34
ZigZagOverNSN;20;16;25.89824;71;259200;13000;8393;0;4;225665;161810;5391;364;254921;52312;9.991606712486664;49.5072728986952;34
TSPConcorde;200;4;2.08937;71;259200;13000;27121;718;4;254360;253310;14525;156;193667;135392;0.8060845455151638;1.5432013279775059;34
FPPWRMobility;200;4;0.38336;71;259200;13000;27833;16;4;258675;257185;47030;282;23375;432291;0.1479021097679463;0.08868152899748474;34
ZigZagOverNSN;200;4;1.68837;71;259200;13000;26658;31;4;257180;251695;22249;107;162453;165533;0.651376564643347;1.0199585916738991;34
TSPConcorde;200;16;7.85267;71;259200;13000;36651;1000;4;240960;236605;14531;156;729783;135392;3.029580124266499;5.799952495050494;34
FPPWRMobility;200;16;1.17643;71;259200;13000;46107;31;4;257350;252805;47172;282;78331;432291;0.45386862235177433;0.2721378583259423;34
ZigZagOverNSN;200;16;6.23762;71;259200;13000;38948;16;4;251625;231390;17682;107;563485;165533;2.4064875542981263;3.7682007459181817;34
TSPConcorde;800;4;0.78467;71;259200;13000;110907;10281;4;257420;256355;29956;46;298657;260652;0.30272823520375947;0.30104184339584755;34
FPPWRMobility;800;4;0.23865;71;259200;13000;103144;47;4;258710;257985;62018;371;61522;550276;0.09207275651101156;0.043369615406912525;34
ZigZagOverNSN;800;4;0.61624;71;259200;13000;102098;219;4;258475;255955;51002;46;150862;310634;0.23774779473403504;0.19838211012014745;34
TSPConcorde;800;16;2.67738;71;259200;13000;129155;7188;4;253910;247470;30717;51;865717;260624;1.032937923013356;1.0272941465293368;34
FPPWRMobility;800;16;0.69782;71;259200;13000;129394;47;4;258165;255220;61975;371;153514;550276;0.26921890182041636;0.12681188958241305;34
ZigZagOverNSN;800;16;2.01489;71;259200;13000;127454;218;4;256560;248340;43729;46;630206;310634;0.7773493688438309;0.6486378065643843;34
TSPConcorde;20;4;7.58555;71;259200;13000;3479;187;4;240015;238910;4868;727;75692;42319;2.9265245746646866;17.924695048396387;35
FPPWRMobility;20;4;4.70592;71;259200;13000;3276;0;4;247545;246105;8073;2379;46295;61435;1.8155563533569583;7.660001738261961;35
ZigZagOverNSN;20;4;7.00251;71;259200;13000;3340;0;4;250120;238470;6625;282;69490;48580;2.7015847669943587;14.41438393587768;35
TSPConcorde;20;16;29.74296;71;259200;13000;7241;156;4;183780;179490;4524;282;294670;44541;11.474907062090384;66.77658585334473;35
FPPWRMobility;20;16;18.23206;71;259200;13000;7567;0;4;213685;210075;8070;2379;178206;61435;7.033973836876999;29.676992244136375;35
ZigZagOverNSN;20;16;27.22676;71;259200;13000;8222;0;4;222070;179675;4660;282;268551;48580;10.504149460352842;56.045194321190955;35
TSPConcorde;200;4;1.99028;71;259200;13000;29550;3231;4;254430;253325;15047;282;193248;140427;0.7678540809327864;1.4173042062977792;35
FPPWRMobility;200;4;0.39870;71;259200;13000;27003;16;4;258670;257235;47692;3522;23149;421822;0.15381864068930098;0.09451804710675786;35
ZigZagOverNSN;200;4;1.65689;71;259200;13000;26887;16;4;256940;252065;23118;282;152121;168070;0.6392309313557404;0.9858312453585286;35
TSPConcorde;200;16;7.48673;71;259200;13000;40875;4477;4;241625;237780;15445;342;699646;140129;2.8883983005639378;5.342740185872822;35
FPPWRMobility;200;16;1.21792;71;259200;13000;45356;31;4;257175;253160;47575;3522;84762;421822;0.4698767456370998;0.28872854537965364;35
ZigZagOverNSN;200;16;6.05838;71;259200;13000;38647;16;4;250815;231885;18517;270;517395;168070;2.337338564290887;3.604677550212399;35
TSPConcorde;800;4;0.74826;71;259200;13000;140562;35760;4;257635;256085;31202;123;238244;268964;0.28868112562633397;0.27820134948300057;35
FPPWRMobility;800;4;0.23162;71;259200;13000;104581;62;4;258845;257915;63845;398;60798;559703;0.08936101317205766;0.04138333118492727;35
ZigZagOverNSN;800;4;0.56380;71;259200;13000;104100;204;4;258415;256525;57019;123;178898;325999;0.217517166126066;0.17294669449868344;35
TSPConcorde;800;16;2.51594;71;259200;13000;151661;31972;4;254360;249490;31185;126;774336;268948;0.9706571323445359;0.9354757377028411;35
FPPWRMobility;800;16;0.67310;71;259200;13000;131766;47;4;258280;254960;63869;398;151859;559703;0.25968268193444144;0.1202597648349343;35
ZigZagOverNSN;800;16;1.84668;71;259200;13000;134828;218;4;256975;250280;47423;123;550744;325999;0.7124545134125883;0.5664686390956503;35
